stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
2293,"CEGAJ01","Czerwonak/Gajowa",52.4709332500,16.9958905100,B
2729,"JNPOZ01","Jankowice/Poznańska",52.4435338100,16.6335564600,C
2747,"DHKRE01","Dachowa/Kręta",52.3044238900,17.0817273900,B
2110,"PRNA01","Przyjemna",52.3505483600,17.0408873000,A
2605,"SYJEZ02","Skrzynki/Jeziorna",52.2667960500,17.0696519600,C
1337,"CZSZK01","Czapury/Szkoła",52.3139351800,16.9117426500,B
895,"LEWPN02","Łęczyca/WPN",52.3032175001,16.8686343387,B
2123,"SCNWO02","Szczytniki/Nad Wodą",52.3018330000,17.0164020000,B
3007,"MOCZA02","Mosina/Czarnokurz",52.2576074452,16.8484017193,C
2526,"SDOKR02","Swarzędz/Okrężna",52.3968150000,17.0774930000,B
871,"MORZM02","Mosina/Rzeczypospolitej Mosińskiej",52.2512105800,16.8515332600,C
866,"MODWK02","Mosina/Dworzec Kolejowy",52.2415089500,16.8516783400,C
1876,"RKLES02","Rokietnica/Leśna",52.5051000000,16.7364000000,B
2224,"GWCZE01","Gowarzewo/Czereśniowa",52.3597796300,17.1316287700,B
575,"NJEZ02","Nad Jeziorem",52.4728173700,16.7949431100,A
4389,"KDTFP01","Kórnik/TFP",52.2569657332,17.0848769151,C
1118,"WYLO02","Wyłom",52.4323742400,16.9199042200,A
1968,"TPDZI02","Tarnowo Pdg/Działkowa",52.4572864100,16.6910767000,C
1378,"SWAC02","Św. Antoniego Cmentarz",52.3632276100,16.9371122600,A
1657,"TERM02","Termalna",52.4094559300,16.9730751400,A
2543,"GAAKA01","Garby Wielkie/Akacjowa",52.3746820000,17.0713590000,C
415,"UAMK01","UAM Kampus",52.4640625100,16.9305030700,A
1872,"MRLES01","Mrowino/Leszka",52.5137826900,16.7253388000,B
2435,"PKSAR01","Paczkowo/1 (Sarbinowska)",52.4052040000,17.1577180000,C
2348,"GRKAT02","Gruszczyn/Katarzyńska",52.4308812925,17.0726724101,B
7,"POZN41","Poznańska",52.4133151800,16.9151929400,A
572,"PSPK01","Psarskie Przejazd Kolejowy",52.4714238200,16.8019574200,A
2519,"XRPET01","Kruszewnia/Pętla",52.3746730000,17.1031210000,C
2215,"KZSZK01","Koziegłowy/Szkoła",52.4465793440,16.9895135404,B
1343,"CZLES01","Czapury/Leśna",52.3230381000,16.9125335000,B
269,"GOPKM01","Golęczewo/PKM",52.5352214100,16.8254695100,C
1524,"URSZ01","Urszulanek",52.3668445200,16.9833820900,A
656,"PLL04","Port Lotniczy Ławica",52.4146372853,16.8267376162,A
4353,"DCWIE01","Dębiec/Wieś",52.2355127495,17.1534848273,C
323,"DESZ01","Deszczowa",52.4719328406,16.9023406135,A
982,"LUSIK02","Luboń/Sikorskiego",52.3489339532,16.8723827598,B
1091,"CHOC01","Chociszewskiego",52.3918764200,16.8940733300,A
188,"ROLN41","Rolna",52.3840706900,16.9181281100,A
473,"LENA02","Lechicka/Naramowicka",52.4400103500,16.9469135500,A
167,"PLWL41","Pl. Wiosny Ludów",52.4050400000,16.9317400000,A
971,"LUKLL02","Luboń/Kołłątaja",52.3424935544,16.8619491625,B
1106,"OPRZ01","Os. Przyjaźni",52.4306482000,16.9315862800,A
3313,"WYWIE01","Wysogotowo/Wierzbowa",52.4144321700,16.7763959900,B
3893,"FALI02","Falista",52.3692700000,16.9493800000,A
1717,"POGL41","Poznań Główny",52.4030270500,16.9150742200,A
2713,"PEPET02","Pętkowo/",52.2108737795,17.2560203777,C
2398,"JADZ02","Jaryszki/Działki",52.3337244446,17.0190434248,B
296,"ZLGRZ01","Złotniki/Os. Grzybowe",52.4801889181,16.8593813464,B
640,"FOED02","Folwark Edwardowo",52.4123850000,16.8463030000,A
492,"ROSO01","Rondo Solidarności",52.4356201400,16.9392529900,A
4179,"LACI41","Łacina",52.3944500000,16.9663900000,A
237,"RSTA48","Rondo Starołęka",52.3797589900,16.9443395900,A
426,"DUNZ01","Dziurawcowa",52.4789199600,16.9455025000,A
4006,"BLAZ42","Błażeja",52.4552270846,16.9446653053,A
2134,"BRREK01","Borówiec/Rekreacyjna",52.2868180000,17.0463060000,B
2663,"SCPKM02","Szczodrzykowo/Kórnik PKM",52.2807487000,17.1043487100,C
1894,"ZYSWI01","Żydowo/Świetlica",52.5467620000,16.7543460000,B
3621,"PNSTA01","Promno/Stacja",52.4716899913,17.2114672939,C
4011,"OLOK41","Os. Łokietka",52.4482262351,16.9450932746,A
1140,"ROSR04","Rondo Śródka",52.4093966100,16.9557316000,A
235,"RSTA44","Rondo Starołęka",52.3803896900,16.9422208600,A
2349,"SDKOS01","Swarzędz/Os. Kościuszkowców",52.4210660000,17.0809150000,B
3187,"WKGRO01","Więckowice/Gromadzka",52.3955110000,16.6379850000,C
1331,"GLUS01","Głuszyna",52.3217432600,16.9478140500,A
1991,"ZKINS02","Zakrzewo/Instytut",52.4062473300,16.7013485100,C
4273,"WIPOD02","Wiry/Podleśna",52.3086900000,16.8713100000,B
94,"GLHE44","Głogowska/Hetmańska",52.3897983100,16.8949471800,A
909,"LUPAR01","Luboń/Parkowa",52.3343740680,16.8755999086,B
2286,"KFPET01","Karłowice/Pętla",52.4974480200,17.1066468200,C
1798,"SZDWO03","Szreniawa/Dworcowa",52.3186180125,16.7921754027,C
496,"WIKT02","Wiktoria",52.4390781600,16.9303707900,A
2341,"UZSKR03","Uzarzewo/Skrzyżowanie",52.4603310000,17.1127990000,C
1376,"PINC02","Pińczowska",52.3594570600,16.9410790900,A
2638,"LKLKK02","Łękno/",52.1635325700,17.1545223800,D
1887,"RKBOC02","Rokietnica/Boczna",52.5180689000,16.7454575800,B
645,"ZLOT02","Złotowska",52.4129048700,16.8342091100,A
340,"SS I02","Szarych Szeregów I",52.4618071800,16.8850988000,A
2347,"GRKAT01","Gruszczyn/Katarzyńska",52.4326600000,17.0730700000,B
2436,"PKSAR02","Paczkowo/1 (Sarbinowska)",52.4053690000,17.1575780000,C
4276,"LEZDR02","Łęczyca/Zdrojowa",52.3069900000,16.8694000000,B
2015,"CYJOD01","Chyby/Jodłowa",52.4569720000,16.7657780000,B
643,"KOPC01","Kopciuszka",52.4129460500,16.8377082000,A
1918,"SOPOZ01","Sobota/POZ BRUK",52.5166395300,16.8137192000,B
1233,"DARZ02","Darzybór",52.3881598900,17.0291029000,A
495,"POLA01","Połabska",52.4357412600,16.9293871500,A
2485,"UZPAL01","Uzarzewo/Pętla (Pałac)",52.4533680000,17.1235590000,C
2956,"OSSM02","Os. Śmiałego",52.4553900000,16.9185800000,A
2745,"RBSZE01","Robakowo/Szeroka",52.3073130000,17.0746050700,B
3081,"MGPOZ01","M. Goślina/Poznańska",52.5736495671,17.0110448254,C
769,"OPAL01","Opalenicka",52.4049046300,16.8873494100,A
3111,"DOWYZ01","Dopiewo/Wyzwolenia",52.3468413775,16.6900383065,C
2334,"XOSTA02","Kobylnica/Węzeł",52.4457810000,17.0763050000,B
720,"KWIA01","Os. Kwiatowe",52.3824107071,16.8321241268,A
1060,"MRAG01","Mrągowska",52.3823134000,16.8650648000,A
4373,"SSPAZ02","Środa Wielkopolska/20 Października",52.2247688004,17.2774483598,C
2851,"TRZE04","Trzebińska",52.3675406400,16.8408455400,A
1678,"HEWI03","Hetmańska Wiadukt",52.3829946800,16.9281884600,A
2287,"KFPET02","Karłowice/Pętla",52.4973890300,17.1066667200,C
2088,"TPZIE02","Tarnowo Pdg/Zielona",52.4676634200,16.6570464800,C
319,"MOCM01","Morasko Cmentarz",52.4846278500,16.9101536300,A
883,"PUPSK01","Puszczykowo/Piaskowa",52.2782809600,16.8540977900,C
3896,"ZLPAW03","Złotniki/Pawłowicka",52.4988987570,16.8376729707,B
1771,"RKAP71","Rondo Kaponiera",52.4084075000,16.9124949600,A
2738,"RBSZK01","Robakowo/Szkoła",52.3009873219,17.0563948177,B
4186,"KASTO01","Kamionki/Stokrotkowa",52.2907198300,16.9740476100,B
4034,"ZRPLZ01","Zborowo/Plażowa",52.3758040000,16.6276110000,C
1392,"STAR02","Starołęka PKM",52.3687683500,16.9327245900,A
2168,"TUKRA02","Tulce/Krańcowa",52.3490441300,17.1013903300,B
2206,"CEPKM02","Czerwonak/PKM",52.4681460800,16.9803936900,B
311,"SLLAK02","Suchy Las/Łąkowa",52.4805539000,16.8790552200,B
2433,"SBDOB02","Sarbinowo/II (Dobrepole)",52.4146250000,17.1549560000,C
706,"DBBUK01","Dąbrowa/Szkolna",52.4035842300,16.7401152300,C
1794,"RSROS03","Rosnowo/",52.3249722000,16.7811346500,C
4118,"SKWIO02","Skórzewo/Wiosenna",52.3992341694,16.7823321080,B
1272,"ANST01","Antoninek PKM",52.4095374000,17.0288256500,A
2316,"SRJED02","Śródka/I",52.2980830200,17.1284983900,B
2387,"SDCYB01","Swarzędz/Cybińska",52.4168250000,17.0885780000,B
4242,"TRWIS01","Trzek/Wiśniowa",52.3542710000,17.1723100000,B
4405,"CNLAW01","Czmoniec/Lawendowa",52.1870901849,17.0089787665,C
2461,"SDDJE01","Swarzędz/Działkowa I",52.4077530000,17.0483610000,B
1719,"POGL74","Poznań Główny",52.4037704900,16.9165050900,A
2321,"SRTRZ02","Śródka/III",52.2968637400,17.1383730100,B
66,"BUKO42","Bukowska",52.4100013000,16.8886379300,A
1255,"DYMK01","Dymka",52.3936058900,16.9924657300,A
2249,"NGPAR02","Nagradowice/Park",52.3201232600,17.1497962000,B
3675,"BEPRZ01","Biskupice/Przylesie",52.4582520000,17.1668680000,C
2458,"SGSOK02","Sokolniki Gwiazdowskie/Sokolnicka",52.4092140000,17.1671160000,C
1588,"ROLN02","Rolna",52.3830378700,16.9170866100,A
279,"ZOZYT01","Złotkowo/Żytnia",52.5021057200,16.8370466500,B
2328,"MAPET01","Markowice/Pętla",52.3124303300,17.2273192200,B
1933,"PMBRZ01","Przeźmierowo/Brzozowa",52.4196040000,16.7753940000,B
4380,"KDCEL02","Kórnik/Celichowskiego",52.2404226281,17.0992212667,C
2288,"TCPET01","Tuczno/Pętla",52.5155781700,17.1367033100,C
889,"PUWIO02","Puszczykowo/Wiosenna",52.2897239900,16.8587716600,C
1994,"SIPRO02","Sierosław/Prosta",52.4021933200,16.6670028300,C
2449,"SEPET01","Siekierki Wielkie/Kościół",52.3809290000,17.1629720000,C
3971,"SDWPR02","Swarzędz/Węzeł Przesiadkowy",52.4044952535,17.0733955307,B
207,"ZIII41","Żegrze III",52.3832832000,16.9691011900,A
1120,"WOJT01","Wójtowska",52.4300083900,16.9399070500,A
2311,"ZNOSP02","Zimin/Świetlica OSP",52.2942037600,17.1590554600,B
989,"LUFAO02","Luboń/Factory Outlet",52.3542551434,16.8917889556,B
859,"KKLUD02","Krosinko/Ludwikowska",52.2349337200,16.8174371300,C
2229,"GWTOP02","Gowarzewo/Kościół",52.3616530300,17.1230105000,B
457,"OLOK02","Os. Łokietka",52.4481196400,16.9428784000,A
4262,"KOPAS02","Komorniki/Pasieki",52.3330500000,16.8181300000,B
949,"WIKOS02","Wiry/Kościół",52.3211361094,16.8514417773,B
3975,"RBNOW02","Robakowo/Nowina",52.2939258548,17.0725543496,B
825,"AZAL02","Azaliowa",52.3636927500,16.9074394300,A
1260,"CHAR04","Chartowo",52.3957374800,16.9825005300,A
4082,"KAMI02","Kamiennogórska",52.3916567457,16.8440482381,A
2421,"LOSZK01","Łowęcin/Szkolna",52.4132010000,17.1163700000,C
406,"OSCH02","Os. Chrobrego",52.4515616700,16.9119593900,A
2,"SOB42","Os. Sobieskiego",52.4638000300,16.9166601800,A
524,"TRUS01","Truskawiecka",52.4423864600,16.8867968800,A
3951,"WILC03","Wilczak",52.4281443625,16.9461853343,A
26,"LECH41","Lechicka Poznań Plaza",52.4425062700,16.9200857100,A
806,"RKAP02","Rondo Kaponiera",52.4079910000,16.9099490000,A
939,"LUPSI02","Luboń/Park Siewcy",52.3320913216,16.8890588064,B
341,"SS I01","Szarych Szeregów I",52.4623720600,16.8860637900,A
374,"MAGO02","Mateckiego",52.4623275700,16.8984868900,A
2256,"KXOSP01","Komorniki gm.Kleszczewo/OSP",52.3306343600,17.1111042300,B
1394,"STAR01","Starołęka PKM",52.3688410000,16.9319550600,A
826,"AZAL01","Azaliowa",52.3640988500,16.9074692300,A
1643,"PLWI43","Pl. Wielkopolski",52.4102569400,16.9316672700,A
361,"HULE02","Hulewiczów",52.4558212400,16.8984131000,A
1845,"RKPKM01","Rokietnica/Węzeł Przesiadkowy",52.5117320000,16.7533180000,B
239,"MORO71","Most Św. Rocha",52.4026611500,16.9423726100,A
1279,"BAKA02","Baraniaka",52.4041324800,16.9544573600,A
394,"OSBA01","Os. Batorego",52.4607028300,16.9289892400,A
3070,"POGL06","Poznań Główny",52.4007600000,16.9160500000,A
280,"ZLPAW01","Złotniki/Pawłowicka",52.4976979800,16.8398987000,B
2828,"LUPPR01","Luboń/Park Przemysłowy",52.3302325558,16.8937221964,B
1959,"SWKLA01","Swadzim/Kładka",52.4415025500,16.7475773700,B
1420,"INFL03","Inflancka",52.3844724600,16.9625515300,A
2394,"SDGRU02","Swarzędz/Cieszkowskiego",52.4118990000,17.0850860000,B
1528,"STRA01","Strzyżowska",52.3551592000,16.9806085400,A
2965,"KOWIS01","Komorniki/Wiśniowa",52.3478051800,16.8116992600,B
1742,"PLSKR01","Plewiska/Skryta",52.3716588700,16.8169676000,B
1512,"TORW03","Torowa Wiadukt",52.3698336300,16.9881491600,A
4387,"TBTDK01","Trzebisławki/DK",52.2436232510,17.1307581797,C
3812,"WILC42","Wilczak",52.4271580000,16.9466430000,A
4143,"GCKA01","Gołężycka",52.3632816635,16.9473806969,A
4471,"LUPOP03","Luboń/Poprzeczna",52.3392820246,16.8648859176,B
200,"STAR42","Starołęka PKM",52.3685595700,16.9323682800,A
2019,"WLKE01","Wielkie",52.4653484530,16.7592217637,B
352,"STRS04","Strzeszyn PKM",52.4613580400,16.8664274800,A
3819,"ROWIC01","Rosnówko/Wichrowa",52.3066573524,16.7624684276,C
264,"GOPRO01","Golęczewo/Promienista",52.5371394900,16.8116125400,C
502,"PIAT04","Piątkowska",52.4412872773,16.9118297267,A
596,"MIED03","Międzyzdrojska",52.4350769500,16.8096441800,A
176,"SERA71","Serafitek",52.3971256800,16.9445062800,A
1728,"GOSP03","Gospodarska",52.3550263100,17.0281817100,A
4088,"ZIEK02","Ziębicka Kościół",52.3820051348,16.8476343260,A
2488,"BGLIG01","Bogucin/Ligowiec",52.4377110000,17.0365700000,B
2736,"GDPKM02","Gądki/PKM",52.2992762900,17.0503411900,B
1433,"WIEL01","Wielka",52.4088381400,16.9383157600,A
1214,"PUST01","Pusta",52.4099213600,16.9948577000,A
317,"MOKO01","Morasko Kościół",52.4884915500,16.9089182200,A
3586,"WIPKM01","Wiry/PKM I",52.3160907461,16.8677931576,B
2028,"TPKAW01","Tarnowo Pdg/Karolewo II",52.4720497675,16.6955133625,C
4421,"LWSWI01","Lusowo/Świt",52.4384440000,16.6947780000,C
1885,"KSKOS01","Krzyszkowo/Koszycy",52.5190010700,16.7364900100,B
879,"PUPPM01","Puszczykowo/Puszczykówko PKM",52.2722648700,16.8612408000,C
3629,"BOPKM01","Bolechowo-Os./PKM",52.5401473401,16.9784010952,C
65,"RJEZ73","Rynek Jeżycki",52.4125350800,16.9047706000,A
3100,"KNKOS01","Konarzewo/Kościelna",52.3349070000,16.7112930000,C
2014,"CYJOD02","Chyby/Jodłowa",52.4574170000,16.7655280000,B
2602,"RBWEZ02","Robakowo/Węzeł",52.2957912900,17.0517110900,B
727,"BUDZ01","Budziszyńska",52.3880865200,16.8490618300,A
1926,"WYPKN01","Wysogotowo/Piękna",52.4054125200,16.7865839100,B
2876,"POOSI02","Poklatki/Osiedle",52.3294866800,17.2034851800,B
96,"GLHE71","Głogowska/Hetmańska",52.3905273700,16.8944754200,A
1083,"SIEL71","Sielska",52.3840751200,16.8867624800,A
1416,"OAK02","Os. Armii Krajowej",52.3817815200,16.9518798600,A
2620,"KDWIT02","Kórnik/Bnin Konarska",52.2291462787,17.0870905496,C
1734,"PLSLO02","Plewiska/Słoneczna",52.3663613300,16.8319087700,B
4254,"PLMIE02","Plewiska/Miętowa",52.3736400000,16.8124400000,B
2131,"BRLAS02","Borówiec/Las",52.2927870000,17.0448840000,B
1879,"NASTA01","Napachanie/Starzyńska",52.4892960000,16.7314650000,B
712,"NAWA01","Nagietkowa",52.3888545000,16.8133637500,A
338,"LEWI01","Łęgowskiego Wiadukt",52.4634171200,16.8886480300,A
1687,"GORC42","Górczyn PKM",52.3810061700,16.8812332000,A
2509,"XRIZA01","Kruszewnia/Os. Izabelin",52.3854370000,17.0970420000,C
3583,"DETU02","Dębiec Tunel PKM",52.3698352000,16.9029113000,A
1748,"PLENE02","Plewiska/Stacja Energetyczna",52.3711354000,16.7810500900,B
4454,"PLSZA02","Plewiska/Szafran",52.3710300000,16.8035700000,B
3999,"NIES03","Niestachowska",52.4200045927,16.8948290137,A
1110,"SLKA06","Słowiańska",52.4270017600,16.9212802300,A
1685,"MT45","Most Teatralny",52.4115747100,16.9147002100,A
1105,"OPL02","Os. Pod Lipami",52.4303104300,16.9374326200,A
466,"UMUL03","Umultowska",52.4433248000,16.9282241200,A
2607,"KDREJ02","Kórnik/Reja",52.2534708300,17.0819317500,C
482,"WIML01","Wilczy Młyn",52.4380629200,16.9530740700,A
569,"STEK02","Strzeszynek",52.4641401500,16.8280997100,A
1496,"ORGN02","Orle Gniazdo",52.3903790900,16.9764339100,A
383,"SZLI02","Szeligowskiego",52.4625870400,16.9176231500,A
326,"SLSPR01","Suchy Las/Sprzeczna",52.4746912800,16.8935577600,B
2223,"GWCZE02","Gowarzewo/Czereśniowa",52.3594012200,17.1306838900,B
3074,"LURZE01","Luboń/Rzeczna",52.3469947162,16.9015437050,B
4035,"DPPOL01","Dopiewiec/Polarna",52.3724710000,16.7133200000,C
4119,"SKCYT01","Skórzewo/Cytrynowa",52.3985584710,16.7831290164,B
17,"SWLE42","Św. Leonarda",52.4326700000,16.9112600000,A
1787,"COSRD01","Chomęcice/Środkowa",52.3315831300,16.7464038700,C
1546,"ZEWI01","Żerniki/Wieś",52.3325153980,17.0575754228,B
82,"WEGO42","Węgorka",52.3923300000,16.8580000000,A
3698,"SOSN03","Sośnicka",52.4061170000,17.0439620000,A
2468,"SDSKA02","Swarzędz/Skansen",52.4043860000,17.0579910000,B
4376,"BELAS04","Biernatki/Laskowa",52.2322934551,17.1045339895,C
2043,"TPTER01","Tarnowo Pdg/Termy",52.4633371900,16.6441703000,C
1411,"OBII02","Os. Orła Białego II",52.3756031000,16.9606615400,A
3898,"TADE01","Tadeuszak",52.3737100000,16.9524500000,A
3817,"COWSP01","Chomęcice/Wspólna",52.3292490000,16.7648296400,C
1041,"BUCZ01","Buczka",52.3638621700,16.8787710900,A
3522,"KCZA01","Kotowicza",52.3669923000,16.8844597000,A
4531,"PMOLS91","Przeźmierowo/Kasztanowa",52.4181070000,16.7795200000,B
1045,"SWIE02","Świerczewo",52.3569836900,16.8848954300,A
1544,"TAKA01","Tarnowska",52.3419793800,17.0102496800,A
2534,"ZASPA02","Zalasewo/Spacerowa",52.3810760000,17.0721880000,B
1902,"ZYPET03","Żydowo/Pętla",52.5470043500,16.7510458300,B
623,"OGDY04","Ogrody",52.4180260000,16.8809250000,A
221,"FRWO42","Franowo",52.3816632800,17.0014708200,A
797,"OSZW02","Os. Zwycięstwa",52.4354709200,16.9262548700,A
896,"LELEC02","Łęczyca/Łęczycka",52.3062510845,16.8731353955,B
2842,"GALC01","Gałczyńskiego",52.4063869284,16.8515303227,A
245,"CHKOS02","Chludowo/Kościół",52.5574263100,16.8454754500,C
179,"OPIA41","Os. Piastowskie",52.3903419900,16.9471468100,A
667,"MALW01","Malwowa",52.3968425900,16.8034918500,A
428,"UMTA02","Umultowo",52.4813508200,16.9438533300,A
1368,"DEKA01","Dęblińska",52.3520730700,16.9421608000,A
2495,"JSRJE02","Swarzędz/Rabowicka",52.4014190000,17.0855180000,B
1115,"KORA01","Koronna",52.4293591700,16.9159165000,A
294,"JENEK01","Jelonek/Nektarowa",52.4832714600,16.8592365100,B
4072,"OSKA02","Oświęcimska",52.3540567377,16.9378620686,A
2149,"DAPET02","Daszewice/Pętla",52.2958732400,16.9623613000,B
1722,"NIED01","Niedziałkowskiego",52.3983500500,16.9185236700,A
1440,"NOGO01","Nowowiejskiego",52.4151953600,16.9196176500,A
2277,"WEJWO02","Wierzonka/Jednostka Wojskowa",52.4852556000,17.0806318700,C
3090,"KASZK01","Kamionki/Szkoła",52.2777488660,16.9918157203,B
609,"WICH02","Wichrowa",52.4315909200,16.8092375000,A
3284,"ARNI02","Arnikowa",52.4915901901,16.9420237014,A
1201,"KZOSL01","Koziegłowy/Os. Leśne",52.4524286780,16.9913729934,B
3837,"MOGI41","Mogileńska",52.4097737200,16.9925831100,A
4384,"TBSKR01","Trzebisławki/Skrzyżowanie",52.2622076158,17.1663681801,C
2880,"KLTOP02","Kleszczewo/Topolowa",52.3331661100,17.1771401900,B
3546,"KBKIE01","Kobylniki/Kierska",52.4736777181,16.7543074951,B
2432,"SBCHM01","Sarbinowo/I (Chmielna)",52.4193950000,17.1555470000,C
1449,"ZERO06","Żeromskiego",52.4145537400,16.8907383800,A
1504,"SSZP04","Szwajcarska Szpital",52.3897853700,16.9940265500,A
546,"LITA02","Literacka",52.4402178800,16.8716956700,A
1302,"KALOT02","Kamionki/Lotnicza",52.2849603500,17.0001225400,B
1363,"LYKA02","Łysogórska",52.3437239400,16.9400656000,A
682,"DKPAR02","Dąbrówka/Parkowa",52.3853366000,16.7447429000,C
2618,"KDBLA01","Kórnik/Bnin Błażejewska",52.2275991800,17.0939653600,C
1192,"KZKRO01","Koziegłowy/Krótka",52.4471103156,16.9956379292,B
1228,"PIWN04","Piwna",52.3924873100,17.0147099900,A
3176,"DOKAS01","Dopiewo/Kasztanowa",52.3645349506,16.6709272619,C
2183,"BOPRZ01","Bolechowo/Przejazd",52.5339703100,16.9800908000,C
351,"STRS03","Strzeszyn PKM",52.4616032400,16.8664355000,A
1979,"BTZAK01","Batorowo/Zakrzewska",52.4242360000,16.7192100000,C
4071,"KOTW02","Kotwicza",52.3554816320,16.9314425285,A
2275,"MELIS02","Mielno/Lisia",52.4894689300,17.0718976700,C
199,"STAR41","Starołęka PKM",52.3684353700,16.9316765000,A
2100,"GRSZK01","Góra/Szkolna",52.4816233900,16.6333034400,C
2463,"SDSTW01","Swarzędz/Stawna",52.4095010000,17.0618420000,B
4279,"LEPII01","Łęczyca/Podgórna II ",52.3051500000,16.8686800000,B
3847,"LUWSC04","Luboń/Wschodnia ",52.3432873797,16.8852661126,B
1755,"GLTEC02","Głuchowo/Tęczowa",52.3448569470,16.7769308398,C
1364,"LYKA01","Łysogórska",52.3438501700,16.9401517500,A
1708,"GWAR42","Gwarna",52.4078930200,16.9213767300,A
1141,"ROSR01","Rondo Śródka",52.4096810100,16.9577102400,A
4327,"ZBZBN02","Żabinko/",52.1927295320,16.8819013882,C
952,"WIBRZ02","Wiry/Brzoskwiniowa",52.3293663082,16.8368760623,B
1395,"BYST02","Bystra",52.3707231600,16.9340445900,A
4438,"BULG02","Bułgarska Enea Stadion",52.3949510000,16.8630780000,A
4435,"BULG05","Bułgarska Enea Stadion",52.3948760000,16.8613850000,A
3521,"KCZA02","Kotowicza",52.3667558000,16.8844354000,A
1758,"KOTOP02","Komorniki/Topolowa",52.3399213800,16.7961222600,B
3185,"WKBLO01","Więckowice/Bloki",52.3897464170,16.6405414389,C
1996,"SIDZI01","Sierosław/Działki",52.4016946000,16.6657545600,C
445,"MAPO02","Maków Polnych",52.4636005600,16.9477802100,A
4190,"ZEFDS01","Żerniki/Fabryczna DHL Supply Chain",52.3297001800,17.0346864400,B
2506,"RADEB01","Rabowice/Dębowa",52.3866570000,17.1167360000,C
4299,"DRPRZ02","Drużyna/Przejazd",52.2113804451,16.8216462568,C
4317,"MORZM03","Mosina/Rzeczypospolitej Mosińskiej",52.2504757858,16.8511171109,C
603,"SMOC02","Smochowice",52.4309740800,16.8323331200,A
2138,"KAKLO01","Kamionki/Klonowa",52.2923635111,16.9813673654,B
844,"KRSZK01","Krosno/Szkoła",52.2231587928,16.8325668537,C
1531,"RYMA02","Rymanowska",52.3450729700,16.9846761800,A
3304,"GRDLI02","Góra/Długa I",52.4829605800,16.6444787000,C
109,"ROZA42","Różana",52.3969310600,16.9249166900,A
2594,"PXZEG01","Bytyń/Żeglarska",52.4964290000,16.4969920000,C
